date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:23	92122/92122	---M--	200	added ('OK')	image/png	etag:%22167da-62b46451-4444c0a0d000bccf;;;%22	https://andit.co/projects/html/and-tour/assets/img/destination/main-page6.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/destination/main-page6.png	(from https://andit.co/projects/html/and-tour/top-destinations.html)
11:52:24	88518/88518	---M--	200	added ('OK')	image/png	etag:%22159c6-62b46450-3ba1fa6e0a8977b3;;;%22	https://andit.co/projects/html/and-tour/assets/img/destination/main-page5.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/destination/main-page5.png	(from https://andit.co/projects/html/and-tour/top-destinations.html)
11:52:24	7128/7128	---M--	200	added ('OK')	image/png	etag:%221bd8-62b4642e-1ac7843b45e550ff;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/biman_bangla.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/biman_bangla.png	(from https://andit.co/projects/html/and-tour/flight-search-result.html)
11:52:25	1446/1446	---M--	200	added ('OK')	image/png	etag:%225a6-62b4646c-fe59f45d189ded0e;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/right_arrow.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/right_arrow.png	(from https://andit.co/projects/html/and-tour/flight-search-result.html)
11:52:25	14319/14319	---M--	200	added ('OK')	image/png	etag:%2237ef-62b46460-e99505c7e68666d8;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/bg.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/bg.png	(from https://andit.co/projects/html/and-tour/flight-search-result.html)
11:52:25	480/480	---M--	200	added ('OK')	image/png	etag:%221e0-62b4645f-ac0c17f0789ab664;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/ac.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/ac.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:26	231/231	---M--	200	added ('OK')	image/png	etag:%22e7-62b4646e-9d3005fbc006c6be;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/tv.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/tv.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:26	340/340	---M--	200	added ('OK')	image/png	etag:%22154-62b46466-4cc629b839eb7d64;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/gym.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/gym.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:27	370/370	---M--	200	added ('OK')	image/png	etag:%22172-62b46471-3070e5ed934ea7bf;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/wifi.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/wifi.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:27	13477/13477	---M--	200	added ('OK')	image/png	etag:%2234a5-62b46458-40df3c34c0222fe9;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/small-1.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/small-1.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:28	11922/11922	---M--	200	added ('OK')	image/png	etag:%222e92-62b4645a-8bb451603a7cc083;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/small-2.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/small-2.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:29	12721/12721	---M--	200	added ('OK')	image/png	etag:%2231b1-62b46459-182a5c30ca9077b9;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/small-3.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/small-3.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:29	199544/199544	---M--	200	added ('OK')	image/png	etag:%2230b78-62b46454-f36e26fe4b86e2b9;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/hotel-big-1.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/hotel-big-1.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:29	12351/12351	---M--	200	added ('OK')	image/png	etag:%22303f-62b4645a-cf5ee7c94ce19339;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/small-4.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/small-4.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:30	15659/15659	---M--	200	added ('OK')	image/png	etag:%223d2b-62b4645b-eeb34cab48259a29;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/small-5.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/small-5.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:31	12696/12696	---M--	200	added ('OK')	image/png	etag:%223198-62b4645c-7cc0ad1ffc240920;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/small-6.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/small-6.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:32	29518/29518	---M--	200	added ('OK')	image/png	etag:%22734e-62b46454-c130739d1e5100e;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/room-1.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/room-1.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:32	19990/19990	---M--	200	added ('OK')	image/png	etag:%224e16-62b46455-a4f1317a05cdf27e;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/room-2.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/room-2.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:33	22118/22118	---M--	200	added ('OK')	image/png	etag:%225666-62b46457-61ce16189471d10e;;;%22	https://andit.co/projects/html/and-tour/assets/img/hotel/room-3.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/hotel/room-3.png	(from https://andit.co/projects/html/and-tour/hotel-details.html)
11:52:33	6164/6164	---M--	200	added ('OK')	image/png	etag:%221814-62b46479-63b6f1b4a938c8df;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/author-1.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/author-1.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:34	194190/194190	---M--	200	added ('OK')	image/png	etag:%222f68e-62b46487-bc32212c4556202b;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/news-big.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/news-big.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:34	88304/88304	---M--	200	added ('OK')	image/png	etag:%22158f0-62b46480-aa92320b895ab252;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/news-1.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/news-1.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:35	70384/70384	---M--	200	added ('OK')	image/png	etag:%22112f0-62b46480-3dc331e551223471;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/news-2.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/news-2.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:36	7523/7523	---M--	200	added ('OK')	image/png	etag:%221d63-62b46479-aadbc27fa15c874e;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/author-2.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/author-2.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:37	5944/5944	---M--	200	added ('OK')	image/png	etag:%221738-62b4647b-a940facc664a02a5;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/author-3.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/author-3.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:38	86906/86906	---M--	200	added ('OK')	image/png	etag:%221537a-62b46483-7481608d068844ad;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/news-3.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/news-3.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:38	6432/6432	---M--	200	added ('OK')	image/png	etag:%221920-62b4647c-9ab2e9ede8c21834;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/author-5.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/author-5.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:38	88847/88847	---M--	200	added ('OK')	image/png	etag:%2215b0f-62b46485-97fb8a1c594a9c8d;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/news-5.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/news-5.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:39	75492/75492	---M--	200	added ('OK')	image/png	etag:%22126e4-62b46486-84e425309a7512d0;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/news-6.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/news-6.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:39	6007/6007	---M--	200	added ('OK')	image/png	etag:%221777-62b4647c-4cc002720a536e9f;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/author-6.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/author-6.png	(from https://andit.co/projects/html/and-tour/news.html)
11:52:40	71785/71785	---M--	200	added ('OK')	image/png	etag:%2211869-62b46489-dde87320272fb2b9;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/news_details_left.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/news_details_left.png	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:40	275813/275813	---M--	200	added ('OK')	image/png	etag:%2243565-62b46489-d00575a2033a5a69;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/news-details.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/news-details.png	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:40	1964/1964	---M--	200	added ('OK')	image/png	etag:%227ac-62b46468-b5714d2fd3d46e2;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/pdf.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/pdf.png	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:40	73344/73344	---M--	200	added ('OK')	image/png	etag:%2211e80-62b4648b-cb608679d11a4027;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/news_details_right.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/news_details_right.png	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:40	13435/13435	---M--	200	added ('OK')	image/png	etag:%22347b-62b4647e-ac939cac05252ddd;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/comment.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/comment.png	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:41	5623/5623	---M--	200	added ('OK')	image/png	etag:%2215f7-62b4648b-cce4bc2f510817bb;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/recent-1.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/recent-1.png	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:41	6124/6124	---M--	200	added ('OK')	image/png	etag:%2217ec-62b4648c-7469671e715a69;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/recent-2.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/recent-2.png	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:42	5865/5865	---M--	200	added ('OK')	image/png	etag:%2216e9-62b4648c-dc8c2b9e2538b3e6;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/recent-3.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/recent-3.png	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:42	5657/5657	---M--	200	added ('OK')	image/png	etag:%221619-62b4648e-32491438520915c8;;;%22	https://andit.co/projects/html/and-tour/assets/img/news/recent-4.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/news/recent-4.png	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:43	93895/93895	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202022%2006:22:43%20GMT	https://andit.co/projects/html/and-tour/!	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/!	(from https://andit.co/projects/html/and-tour/news-details.html)
11:52:45	148029/148029	---M--	200	added ('OK')	image/png	etag:%222423d-62b4642b-25b0845436e60f18;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/abour_right.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/abour_right.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:45	132567/132567	---M--	200	added ('OK')	image/png	etag:%22205d7-62b46437-36dd76bec4829657;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/small_banner.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/small_banner.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:46	1194/1194	---M--	200	added ('OK')	image/png	etag:%224aa-62b46472-6888dde64cf9dce0;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/world.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/world.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:46	644/644	---M--	200	added ('OK')	image/png	etag:%22284-62b4646f-923577c01f52a357;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/walte.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/walte.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:47	856/856	---M--	200	added ('OK')	image/png	etag:%22358-62b4646d-cde119659c6eb233;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/star.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/star.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:47	640/640	---M--	200	added ('OK')	image/png	etag:%22280-62b4646a-73b1d2110fa0e75d;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/persentis.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/persentis.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:48	986469/986469	---M--	200	added ('OK')	image/png	etag:%22f0d65-62b4642c-5b74b8d023796304;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/big_banner.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/big_banner.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:48	1177/1177	---M--	200	added ('OK')	image/png	etag:%22499-62b4646f-f8892edf447daac4;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/user.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/user.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:48	1041/1041	---M--	200	added ('OK')	image/png	etag:%22411-62b4645f-6b516f7650c1885a;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/bank.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/bank.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:49	1174/1174	---M--	200	added ('OK')	image/png	etag:%22496-62b46471-fd06676636d7cfed;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/world-map.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/world-map.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:49	790/790	---M--	200	added ('OK')	image/png	etag:%22316-62b46460-85a65aa1404d1a33;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/calander.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/calander.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:49	9104/9104	---M--	200	added ('OK')	image/png	etag:%222390-62b464b0-7d5c9b9fbe10ebec;;;%22	https://andit.co/projects/html/and-tour/assets/img/review/review6.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/review/review6.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:49	10118/10118	---M--	200	added ('OK')	image/png	etag:%222786-62b464b0-de5409bff154f92d;;;%22	https://andit.co/projects/html/and-tour/assets/img/review/review7.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/review/review7.png	(from https://andit.co/projects/html/and-tour/about.html)
11:52:50	84357/84357	---M-Z	200	added ('OK')	application/javascript	etag:%2214985-62b463f5-a8a60218ce8894a7;gz%22	https://andit.co/projects/html/and-tour/assets/js/jquery.min.js	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/js/jquery.min.js	(from https://andit.co/projects/html/and-tour/about.html)
11:52:50	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-62b463fb-46eecef1a0c13f87;gz%22	https://andit.co/projects/html/and-tour/assets/js/waypoints.min.js	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/js/waypoints.min.js	(from https://andit.co/projects/html/and-tour/about.html)
11:52:51	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-62b463f2-a3bef7c571e6bd1a;gz%22	https://andit.co/projects/html/and-tour/assets/js/jquery.counterup.min.js	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/js/jquery.counterup.min.js	(from https://andit.co/projects/html/and-tour/about.html)
11:52:52	89085/89085	---M--	200	added ('OK')	image/png	etag:%2215bfd-62b464d8-16c17454a974aa33;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-2.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-2.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:52	104846/104846	---M--	200	added ('OK')	image/png	etag:%221998e-62b464d3-5cc966f0031d3028;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-1.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-1.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:53	102773/102773	---M--	200	added ('OK')	image/png	etag:%2219175-62b464d9-6a751ba6718e804;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-3.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-3.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:53	93219/93219	---M--	200	added ('OK')	image/png	etag:%2216c23-62b464da-f3338f4f0a059755;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-4.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-4.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:54	151806/151806	---M--	200	added ('OK')	image/png	etag:%22250fe-62b464db-4c1ea62f7410be16;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-5.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-5.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:55	102773/102773	---M--	200	added ('OK')	image/png	etag:%2219175-62b464dd-55a9b9e9504df840;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-7.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-7.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:55	123650/123650	---M--	200	added ('OK')	image/png	etag:%221e302-62b464dd-c94dbc10e8215b35;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-6.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-6.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:56	196581/196581	---M--	200	added ('OK')	image/png	etag:%222ffe5-62b464df-498aefba8473006a;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-8.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-8.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:56	93219/93219	---M--	200	added ('OK')	image/png	etag:%2216c23-62b464e0-2d4b27caefd77e29;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-9.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-9.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:57	150068/150068	---M--	200	added ('OK')	image/png	etag:%2224a34-62b464d3-b20376aa04171049;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-10.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-10.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:57	170591/170591	---M--	200	added ('OK')	image/png	etag:%2229a5f-62b464d6-2aef43ce4850c5d;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-11.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-11.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:57	127132/127132	---M--	200	added ('OK')	image/png	etag:%221f09c-62b464d7-b349d6903b9f2497;;;%22	https://andit.co/projects/html/and-tour/assets/img/tour-guides/guide-12.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/tour-guides/guide-12.png	(from https://andit.co/projects/html/and-tour/tour-guides.html)
11:52:58	3398/3398	---M--	200	added ('OK')	image/png	etag:%22d46-62b46463-81513fa64542a568;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/call.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/call.png	(from https://andit.co/projects/html/and-tour/faqs.html)
11:52:59	2528/2528	---M--	200	added ('OK')	image/png	etag:%229e0-62b4646b-60f700f5409a6e7f;;;%22	https://andit.co/projects/html/and-tour/assets/img/icon/right.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/icon/right.png	(from https://andit.co/projects/html/and-tour/booking-confirmation.html)
11:52:59	8654/8654	---M--	200	added ('OK')	image/png	etag:%2221ce-62b46430-4fc3f8d9f264c721;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/dashboard-user.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/dashboard-user.png	(from https://andit.co/projects/html/and-tour/dashboard.html)
11:53:00	21780/21780	---M--	200	added ('OK')	image/png	etag:%225514-62b46433-dfbb4718aaeea21;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/error.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/error.png	(from https://andit.co/projects/html/and-tour/error.html)
11:53:00	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-62b463e3-ecee4b19d4a88204;gz%22	https://andit.co/projects/html/and-tour/assets/css/popup.css	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/css/popup.css	(from https://andit.co/projects/html/and-tour/become-vendor.html)
11:53:00	32838/32838	---M--	200	added ('OK')	image/png	etag:%228046-62b46433-48ea4119ae0672a;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/how-1.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/how-1.png	(from https://andit.co/projects/html/and-tour/become-vendor.html)
11:53:00	11402/11402	---M--	200	added ('OK')	image/png	etag:%222c8a-62b46435-b9ebffba1dffa74f;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/how-2.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/how-2.png	(from https://andit.co/projects/html/and-tour/become-vendor.html)
11:53:01	8619/8619	---M--	200	added ('OK')	image/png	etag:%2221ab-62b46435-1e4ab07d98c3a71b;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/how-3.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/how-3.png	(from https://andit.co/projects/html/and-tour/become-vendor.html)
11:53:02	98699/98699	---M--	200	added ('OK')	image/png	etag:%221818b-62b46437-a9cf3d7b67718f30;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/vendor.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/vendor.png	(from https://andit.co/projects/html/and-tour/become-vendor.html)
11:53:02	323597/323597	---M--	200	added ('OK')	image/png	etag:%224f00d-62b4643a-8d7291cded1bb811;;;%22	https://andit.co/projects/html/and-tour/assets/img/common/video.png	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/img/common/video.png	(from https://andit.co/projects/html/and-tour/become-vendor.html)
11:53:03	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-62b463f3-af210df01ccfb52b;gz%22	https://andit.co/projects/html/and-tour/assets/js/jquery.magnific-popup.min.js	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/js/jquery.magnific-popup.min.js	(from https://andit.co/projects/html/and-tour/become-vendor.html)
11:53:04	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.2/font/bootstrap-icons.css)
11:53:05	94265/94265	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202022%2006:23:05%20GMT	https://andit.co/projects/html/and-tour/assets/css/ajax-loader.gif	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/css/ajax-loader.gif	(from https://andit.co/projects/html/and-tour/assets/css/slick-theme.css)
11:53:06	94278/94278	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202022%2006:23:06%20GMT	https://andit.co/projects/html/and-tour/assets/css/fonts/slick.eot	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/css/fonts/slick.eot	(from https://andit.co/projects/html/and-tour/assets/css/slick-theme.css)
11:53:06	94282/94282	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202022%2006:23:06%20GMT	https://andit.co/projects/html/and-tour/assets/css/fonts/slick.eot?	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/css/fonts/slickd41d.eot	(from https://andit.co/projects/html/and-tour/assets/css/slick-theme.css)
11:53:07	94243/94243	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202022%2006:23:07%20GMT	https://andit.co/projects/html/and-tour/assets/css/fonts/slick.woff	E:/hawkscodework/andtourwebsite/andit.co/projects/html/and-tour/assets/css/fonts/slick.woff	(from https://andit.co/projects/html/and-tour/assets/css/slick-theme.css)
